COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles
0.546LKM-600L,4280,600,1,5
0.715LKM-800L,4280,800,1,7
0.754LKM-1000L,4280,1000,1,8
0.845LKM-1200L,4280,1200,1,7
0.42LKM-600L,4281,600,1,5
0.55LKM-800L,4281,800,1,3
0.58LKM-1000L,4281,1000,1,1
0.65LKM-1200L,4281,1200,1,3
0.546LKM-600L,4281,600,1,1
0.715LKM-800L,4281,800,1,1
0.754LKM-1000L,4281,1000,1,3
0.845LKM-1200L,4281,1200,1,2
0.42LKM-600L,4282,600,1,10
0.55LKM-800L,4282,800,1,8
0.58LKM-1000L,4282,1000,1,15
0.65LKM-1200L,4282,1200,1,1
0.546LKM-600L,4282,600,1,4
0.715LKM-800L,4282,800,1,4
0.754LKM-1000L,4282,1000,1,2
0.845LKM-1200L,4282,1200,1,2
0.42LKM-600L,4283,600,1,1
0.55LKM-800L,4283,800,1,4
0.58LKM-1000L,4283,1000,1,2
0.65LKM-1200L,4283,1200,1,10
0.546LKM-600L,4283,600,1,3
0.715LKM-800L,4283,800,1,1
0.754LKM-1000L,4283,1000,1,5
0.845LKM-1200L,4283,1200,1,3
0.42LKM-600L,4284,600,1,1
0.55LKM-800L,4284,800,1,5
0.58LKM-1000L,4284,1000,1,13
0.65LKM-1200L,4284,1200,1,28
0.546LKM-600L,4284,600,1,1
0.715LKM-800L,4284,800,1,2
0.754LKM-1000L,4284,1000,1,3
0.845LKM-1200L,4284,1200,1,8
0.42LKM-600L,4285,600,1,1
0.55LKM-800L,4285,800,1,10
0.58LKM-1000L,4285,1000,1,14
0.65LKM-1200L,4285,1200,1,17
0.546LKM-600L,4285,600,1,1
0.715LKM-800L,4285,800,1,7
0.754LKM-1000L,4285,1000,1,3
0.845LKM-1200L,4285,1200,1,4
0.42LKM-600L,4286,600,1,12
0.55LKM-800L,4286,800,1,9
0.58LKM-1000L,4286,1000,1,7
0.65LKM-1200L,4286,1200,1,6
0.546LKM-600L,4286,600,1,4
0.715LKM-800L,4286,800,1,2
0.754LKM-1000L,4286,1000,1,1
0.845LKM-1200L,4286,1200,1,2
0.42LKM-600L,4287,600,1,6
0.55LKM-800L,4287,800,1,5
0.58LKM-1000L,4287,1000,1,2
0.65LKM-1200L,4287,1200,1,4
0.546LKM-600L,4287,600,1,1
0.715LKM-800L,4287,800,1,2
0.754LKM-1000L,4287,1000,1,1
0.845LKM-1200L,4287,1200,1,2
0.42LKM-600L,4288,600,1,8
0.55LKM-800L,4288,800,1,3
0.58LKM-1000L,4288,1000,1,8
0.65LKM-1200L,4288,1200,1,4
0.546LKM-600L,4288,600,1,3
0.715LKM-800L,4288,800,1,3
0.754LKM-1000L,4288,1000,1,4
0.845LKM-1200L,4288,1200,1,2
0.42LKM-600L,4289,600,1,15
0.55LKM-800L,4289,800,1,12
0.58LKM-1000L,4289,1000,1,11
0.65LKM-1200L,4289,1200,1,1
0.546LKM-600L,4289,600,1,1
0.715LKM-800L,4289,800,1,2
0.754LKM-1000L,4289,1000,1,2
0.845LKM-1200L,4289,1200,1,6
0.42LKM-600L,429,600,1,14
0.55LKM-800L,429,800,1,5
0.58LKM-1000L,429,1000,1,13
0.65LKM-1200L,429,1200,1,4
0.546LKM-600L,429,600,1,4
0.715LKM-800L,429,800,1,1
0.754LKM-1000L,429,1000,1,1
0.845LKM-1200L,429,1200,1,5
0.42LKM-600L,4290,600,1,12
0.55LKM-800L,4290,800,1,10
0.58LKM-1000L,4290,1000,1,1
0.65LKM-1200L,4290,1200,1,16
0.546LKM-600L,4290,600,1,7
0.715LKM-800L,4290,800,1,2
0.754LKM-1000L,4290,1000,1,1
0.845LKM-1200L,4290,1200,1,2
0.42LKM-600L,4291,600,1,15
0.55LKM-800L,4291,800,1,2
0.58LKM-1000L,4291,1000,1,7
0.65LKM-1200L,4291,1200,1,3
0.546LKM-600L,4291,600,1,2
0.715LKM-800L,4291,800,1,7
0.754LKM-1000L,4291,1000,1,3
0.845LKM-1200L,4291,1200,1,1
0.42LKM-600L,4292,600,1,11
0.55LKM-800L,4292,800,1,16
0.58LKM-1000L,4292,1000,1,13
0.65LKM-1200L,4292,1200,1,1
0.546LKM-600L,4292,600,1,1
0.715LKM-800L,4292,800,1,4
0.754LKM-1000L,4292,1000,1,4
0.845LKM-1200L,4292,1200,1,5
0.42LKM-600L,4293,600,1,4
0.55LKM-800L,4293,800,1,6
0.58LKM-1000L,4293,1000,1,3
0.65LKM-1200L,4293,1200,1,1
0.546LKM-600L,4293,600,1,6
0.715LKM-800L,4293,800,1,2
0.754LKM-1000L,4293,1000,1,4
0.845LKM-1200L,4293,1200,1,1
0.42LKM-600L,4294,600,1,1
0.55LKM-800L,4294,800,1,6
0.58LKM-1000L,4294,1000,1,7
0.65LKM-1200L,4294,1200,1,5
0.546LKM-600L,4294,600,1,5
0.715LKM-800L,4294,800,1,4
0.754LKM-1000L,4294,1000,1,3
0.845LKM-1200L,4294,1200,1,2
0.42LKM-600L,4295,600,1,1
0.55LKM-800L,4295,800,1,4
0.58LKM-1000L,4295,1000,1,1
0.65LKM-1200L,4295,1200,1,3
0.546LKM-600L,4295,600,1,1
0.715LKM-800L,4295,800,1,1
0.754LKM-1000L,4295,1000,1,3
0.845LKM-1200L,4295,1200,1,1
0.42LKM-600L,4296,600,1,14
0.55LKM-800L,4296,800,1,2
0.58LKM-1000L,4296,1000,1,20
0.65LKM-1200L,4296,1200,1,8
0.546LKM-600L,4296,600,1,3
0.715LKM-800L,4296,800,1,7
0.754LKM-1000L,4296,1000,1,3
0.845LKM-1200L,4296,1200,1,5
0.42LKM-600L,4297,600,1,1
0.55LKM-800L,4297,800,1,5
0.58LKM-1000L,4297,1000,1,4
0.65LKM-1200L,4297,1200,1,6
0.546LKM-600L,4297,600,1,3
0.715LKM-800L,4297,800,1,3
0.754LKM-1000L,4297,1000,1,2
0.845LKM-1200L,4297,1200,1,2
0.42LKM-600L,4298,600,1,4
0.55LKM-800L,4298,800,1,1
0.58LKM-1000L,4298,1000,1,6
0.65LKM-1200L,4298,1200,1,4
0.546LKM-600L,4298,600,1,2
0.715LKM-800L,4298,800,1,3
0.754LKM-1000L,4298,1000,1,2
0.845LKM-1200L,4298,1200,1,3
0.42LKM-600L,4299,600,1,4
0.55LKM-800L,4299,800,1,1
0.58LKM-1000L,4299,1000,1,3
0.65LKM-1200L,4299,1200,1,1
0.546LKM-600L,4299,600,1,5
0.715LKM-800L,4299,800,1,1
0.754LKM-1000L,4299,1000,1,2
0.845LKM-1200L,4299,1200,1,1
0.42LKM-600L,43,600,1,6
0.55LKM-800L,43,800,1,3
0.58LKM-1000L,43,1000,1,1
0.65LKM-1200L,43,1200,1,4
0.546LKM-600L,43,600,1,1
0.715LKM-800L,43,800,1,1
0.754LKM-1000L,43,1000,1,4
0.845LKM-1200L,43,1200,1,1
0.42LKM-600L,430,600,1,5
0.55LKM-800L,430,800,1,1
0.58LKM-1000L,430,1000,1,4
0.65LKM-1200L,430,1200,1,33
0.546LKM-600L,430,600,1,1
0.715LKM-800L,430,800,1,3
0.754LKM-1000L,430,1000,1,9
0.845LKM-1200L,430,1200,1,1
0.42LKM-600L,4300,600,1,1
0.55LKM-800L,4300,800,1,2
0.58LKM-1000L,4300,1000,1,1
0.65LKM-1200L,4300,1200,1,2
0.546LKM-600L,4300,600,1,1
0.715LKM-800L,4300,800,1,2
0.754LKM-1000L,4300,1000,1,1
0.845LKM-1200L,4300,1200,1,2
0.42LKM-600L,4301,600,1,4
0.55LKM-800L,4301,800,1,8
0.58LKM-1000L,4301,1000,1,15
0.65LKM-1200L,4301,1200,1,16
0.546LKM-600L,4301,600,1,2
0.715LKM-800L,4301,800,1,6
0.754LKM-1000L,4301,1000,1,2
0.845LKM-1200L,4301,1200,1,4
0.42LKM-600L,4302,600,1,3
0.55LKM-800L,4302,800,1,1
0.58LKM-1000L,4302,1000,1,2
0.65LKM-1200L,4302,1200,1,4
0.546LKM-600L,4302,600,1,3
0.715LKM-800L,4302,800,1,2
0.754LKM-1000L,4302,1000,1,4
0.845LKM-1200L,4302,1200,1,3
0.42LKM-600L,4303,600,1,3
0.55LKM-800L,4303,800,1,2
0.58LKM-1000L,4303,1000,1,2
0.65LKM-1200L,4303,1200,1,2
0.546LKM-600L,4303,600,1,2
0.715LKM-800L,4303,800,1,3
0.754LKM-1000L,4303,1000,1,2
0.845LKM-1200L,4303,1200,1,1
0.42LKM-600L,4304,600,1,7
0.55LKM-800L,4304,800,1,1
0.58LKM-1000L,4304,1000,1,4
0.65LKM-1200L,4304,1200,1,1
0.546LKM-600L,4304,600,1,6
0.715LKM-800L,4304,800,1,3
0.754LKM-1000L,4304,1000,1,3
0.845LKM-1200L,4304,1200,1,1
0.42LKM-600L,4305,600,1,11
0.55LKM-800L,4305,800,1,7
0.58LKM-1000L,4305,1000,1,6
0.65LKM-1200L,4305,1200,1,16
0.546LKM-600L,4305,600,1,4
0.715LKM-800L,4305,800,1,2
0.754LKM-1000L,4305,1000,1,5
0.845LKM-1200L,4305,1200,1,1
0.42LKM-600L,4306,600,1,9
0.55LKM-800L,4306,800,1,12
0.58LKM-1000L,4306,1000,1,13
0.65LKM-1200L,4306,1200,1,12
0.546LKM-600L,4306,600,1,9
0.715LKM-800L,4306,800,1,2
0.754LKM-1000L,4306,1000,1,5
0.845LKM-1200L,4306,1200,1,4
0.42LKM-600L,4307,600,1,11
0.55LKM-800L,4307,800,1,5
0.58LKM-1000L,4307,1000,1,20
0.65LKM-1200L,4307,1200,1,26
0.546LKM-600L,4307,600,1,9
0.715LKM-800L,4307,800,1,2
0.754LKM-1000L,4307,1000,1,6
0.845LKM-1200L,4307,1200,1,8
0.42LKM-600L,4308,600,1,1
0.55LKM-800L,4308,800,1,1
0.58LKM-1000L,4308,1000,1,3
0.65LKM-1200L,4308,1200,1,4
0.546LKM-600L,4308,600,1,1
0.715LKM-800L,4308,800,1,1
0.754LKM-1000L,4308,1000,1,1
0.845LKM-1200L,4308,1200,1,2
0.42LKM-600L,4309,600,1,9
0.55LKM-800L,4309,800,1,4
0.58LKM-1000L,4309,1000,1,6
0.65LKM-1200L,4309,1200,1,3
0.546LKM-600L,4309,600,1,3
0.715LKM-800L,4309,800,1,4
0.754LKM-1000L,4309,1000,1,4
0.845LKM-1200L,4309,1200,1,1
0.42LKM-600L,431,600,1,2
0.55LKM-800L,431,800,1,1
0.58LKM-1000L,431,1000,1,1
0.65LKM-1200L,431,1200,1,8
0.546LKM-600L,431,600,1,3
0.715LKM-800L,431,800,1,2
0.754LKM-1000L,431,1000,1,4
0.845LKM-1200L,431,1200,1,3
0.42LKM-600L,4310,600,1,9
0.55LKM-800L,4310,800,1,7
0.58LKM-1000L,4310,1000,1,9
0.65LKM-1200L,4310,1200,1,3
0.546LKM-600L,4310,600,1,8
0.715LKM-800L,4310,800,1,4
0.754LKM-1000L,4310,1000,1,4
0.845LKM-1200L,4310,1200,1,5
0.42LKM-600L,4311,600,1,5
0.55LKM-800L,4311,800,1,2
0.58LKM-1000L,4311,1000,1,4
0.65LKM-1200L,4311,1200,1,2
0.546LKM-600L,4311,600,1,2
0.715LKM-800L,4311,800,1,2
0.754LKM-1000L,4311,1000,1,1
0.845LKM-1200L,4311,1200,1,2
0.42LKM-600L,4312,600,1,1
0.55LKM-800L,4312,800,1,6
0.58LKM-1000L,4312,1000,1,5
0.65LKM-1200L,4312,1200,1,4
0.546LKM-600L,4312,600,1,1
0.715LKM-800L,4312,800,1,1
0.754LKM-1000L,4312,1000,1,3
0.845LKM-1200L,4312,1200,1,2
0.42LKM-600L,4313,600,1,6
0.55LKM-800L,4313,800,1,6
0.58LKM-1000L,4313,1000,1,1
0.65LKM-1200L,4313,1200,1,2
0.546LKM-600L,4313,600,1,3
0.715LKM-800L,4313,800,1,2
0.754LKM-1000L,4313,1000,1,4
0.845LKM-1200L,4313,1200,1,1
0.42LKM-600L,4314,600,1,2
0.55LKM-800L,4314,800,1,1
0.58LKM-1000L,4314,1000,1,2
0.65LKM-1200L,4314,1200,1,3
0.546LKM-600L,4314,600,1,1
0.715LKM-800L,4314,800,1,1
0.754LKM-1000L,4314,1000,1,2
0.845LKM-1200L,4314,1200,1,1
0.42LKM-600L,4315,600,1,8
0.55LKM-800L,4315,800,1,2
0.58LKM-1000L,4315,1000,1,5
0.65LKM-1200L,4315,1200,1,5
0.546LKM-600L,4315,600,1,5
0.715LKM-800L,4315,800,1,2
0.754LKM-1000L,4315,1000,1,2
0.845LKM-1200L,4315,1200,1,1
0.42LKM-600L,4316,600,1,5
0.55LKM-800L,4316,800,1,5
0.58LKM-1000L,4316,1000,1,13
0.65LKM-1200L,4316,1200,1,10
0.546LKM-600L,4316,600,1,7
0.715LKM-800L,4316,800,1,3
0.754LKM-1000L,4316,1000,1,5
0.845LKM-1200L,4316,1200,1,5
0.42LKM-600L,4317,600,1,11
0.55LKM-800L,4317,800,1,3
0.58LKM-1000L,4317,1000,1,5
0.65LKM-1200L,4317,1200,1,2
0.546LKM-600L,4317,600,1,4
0.715LKM-800L,4317,800,1,3
0.754LKM-1000L,4317,1000,1,3
0.845LKM-1200L,4317,1200,1,1
0.42LKM-600L,4318,600,1,6
0.55LKM-800L,4318,800,1,7
0.58LKM-1000L,4318,1000,1,9
0.65LKM-1200L,4318,1200,1,18
0.546LKM-600L,4318,600,1,2
0.715LKM-800L,4318,800,1,6
0.754LKM-1000L,4318,1000,1,4
0.845LKM-1200L,4318,1200,1,8
0.42LKM-600L,4319,600,1,5
0.55LKM-800L,4319,800,1,3
0.58LKM-1000L,4319,1000,1,5
0.65LKM-1200L,4319,1200,1,4
0.546LKM-600L,4319,600,1,1
0.715LKM-800L,4319,800,1,1
0.754LKM-1000L,4319,1000,1,3
0.845LKM-1200L,4319,1200,1,3
0.42LKM-600L,432,600,1,1
0.55LKM-800L,432,800,1,1
0.58LKM-1000L,432,1000,1,4
0.65LKM-1200L,432,1200,1,5
0.546LKM-600L,432,600,1,3
0.715LKM-800L,432,800,1,2
0.754LKM-1000L,432,1000,1,3
0.845LKM-1200L,432,1200,1,1
0.42LKM-600L,4320,600,1,9
0.55LKM-800L,4320,800,1,3
0.58LKM-1000L,4320,1000,1,8
0.65LKM-1200L,4320,1200,1,1
0.546LKM-600L,4320,600,1,6
0.715LKM-800L,4320,800,1,4
0.754LKM-1000L,4320,1000,1,4
0.845LKM-1200L,4320,1200,1,2
0.42LKM-600L,4321,600,1,1
0.55LKM-800L,4321,800,1,2
0.58LKM-1000L,4321,1000,1,1
0.65LKM-1200L,4321,1200,1,5
0.546LKM-600L,4321,600,1,2
0.715LKM-800L,4321,800,1,3
0.754LKM-1000L,4321,1000,1,3
0.845LKM-1200L,4321,1200,1,3
0.42LKM-600L,4322,600,1,1
0.55LKM-800L,4322,800,1,4
0.58LKM-1000L,4322,1000,1,2
0.65LKM-1200L,4322,1200,1,3
0.546LKM-600L,4322,600,1,4
0.715LKM-800L,4322,800,1,2
0.754LKM-1000L,4322,1000,1,2
0.845LKM-1200L,4322,1200,1,1
0.42LKM-600L,4323,600,1,11
0.55LKM-800L,4323,800,1,5
0.58LKM-1000L,4323,1000,1,13
0.65LKM-1200L,4323,1200,1,26
0.546LKM-600L,4323,600,1,7
0.715LKM-800L,4323,800,1,3
0.754LKM-1000L,4323,1000,1,4
0.845LKM-1200L,4323,1200,1,6
0.42LKM-600L,4324,600,1,1
0.55LKM-800L,4324,800,1,3
0.58LKM-1000L,4324,1000,1,9
0.65LKM-1200L,4324,1200,1,3
0.546LKM-600L,4324,600,1,2
0.715LKM-800L,4324,800,1,3
0.754LKM-1000L,4324,1000,1,3
0.845LKM-1200L,4324,1200,1,4
0.42LKM-600L,4325,600,1,14
0.55LKM-800L,4325,800,1,6
0.58LKM-1000L,4325,1000,1,16
0.65LKM-1200L,4325,1200,1,13
0.546LKM-600L,4325,600,1,4
0.715LKM-800L,4325,800,1,4
0.754LKM-1000L,4325,1000,1,3
0.845LKM-1200L,4325,1200,1,5
0.42LKM-600L,4326,600,1,7
0.55LKM-800L,4326,800,1,4
0.58LKM-1000L,4326,1000,1,7
0.65LKM-1200L,4326,1200,1,1
0.546LKM-600L,4326,600,1,5
0.715LKM-800L,4326,800,1,4
0.754LKM-1000L,4326,1000,1,3
0.845LKM-1200L,4326,1200,1,4
0.42LKM-600L,4327,600,1,8
0.55LKM-800L,4327,800,1,6
0.58LKM-1000L,4327,1000,1,8
0.65LKM-1200L,4327,1200,1,10
0.546LKM-600L,4327,600,1,1
0.715LKM-800L,4327,800,1,1
0.754LKM-1000L,4327,1000,1,6
0.845LKM-1200L,4327,1200,1,2
0.42LKM-600L,4328,600,1,1
0.55LKM-800L,4328,800,1,6
0.58LKM-1000L,4328,1000,1,1
0.65LKM-1200L,4328,1200,1,6
0.546LKM-600L,4328,600,1,3
0.715LKM-800L,4328,800,1,1
0.754LKM-1000L,4328,1000,1,3
0.845LKM-1200L,4328,1200,1,2
0.42LKM-600L,4329,600,1,11
0.55LKM-800L,4329,800,1,2
0.58LKM-1000L,4329,1000,1,10
0.65LKM-1200L,4329,1200,1,22
0.546LKM-600L,4329,600,1,3
0.715LKM-800L,4329,800,1,2
0.754LKM-1000L,4329,1000,1,7
0.845LKM-1200L,4329,1200,1,4
0.42LKM-600L,433,600,1,12
0.55LKM-800L,433,800,1,3
0.58LKM-1000L,433,1000,1,1
0.65LKM-1200L,433,1200,1,5
0.546LKM-600L,433,600,1,5
0.715LKM-800L,433,800,1,1
0.754LKM-1000L,433,1000,1,5
0.845LKM-1200L,433,1200,1,4
0.42LKM-600L,4330,600,1,12
0.55LKM-800L,4330,800,1,5
0.58LKM-1000L,4330,1000,1,1
0.65LKM-1200L,4330,1200,1,5
0.546LKM-600L,4330,600,1,6
0.715LKM-800L,4330,800,1,5
0.754LKM-1000L,4330,1000,1,3
0.845LKM-1200L,4330,1200,1,4
0.42LKM-600L,4331,600,1,10
0.55LKM-800L,4331,800,1,3
0.58LKM-1000L,4331,1000,1,9
0.65LKM-1200L,4331,1200,1,3
0.546LKM-600L,4331,600,1,4
0.715LKM-800L,4331,800,1,2
0.754LKM-1000L,4331,1000,1,5
0.845LKM-1200L,4331,1200,1,1
0.42LKM-600L,4332,600,1,1
0.55LKM-800L,4332,800,1,1
0.58LKM-1000L,4332,1000,1,1
0.65LKM-1200L,4332,1200,1,1
0.546LKM-600L,4332,600,1,1
0.715LKM-800L,4332,800,1,2
0.754LKM-1000L,4332,1000,1,2
0.845LKM-1200L,4332,1200,1,2
0.42LKM-600L,4333,600,1,4
0.55LKM-800L,4333,800,1,5
0.58LKM-1000L,4333,1000,1,1
0.65LKM-1200L,4333,1200,1,1
0.546LKM-600L,4333,600,1,1
0.715LKM-800L,4333,800,1,2
0.754LKM-1000L,4333,1000,1,2
0.845LKM-1200L,4333,1200,1,1
0.42LKM-600L,4334,600,1,7
0.55LKM-800L,4334,800,1,5
0.58LKM-1000L,4334,1000,1,10
0.65LKM-1200L,4334,1200,1,8
0.546LKM-600L,4334,600,1,4
0.715LKM-800L,4334,800,1,3
0.754LKM-1000L,4334,1000,1,2
0.845LKM-1200L,4334,1200,1,1
0.42LKM-600L,4335,600,1,8
0.55LKM-800L,4335,800,1,7
0.58LKM-1000L,4335,1000,1,6
0.65LKM-1200L,4335,1200,1,7
0.546LKM-600L,4335,600,1,2
0.715LKM-800L,4335,800,1,4
0.754LKM-1000L,4335,1000,1,4
0.845LKM-1200L,4335,1200,1,2
0.42LKM-600L,4336,600,1,2
0.55LKM-800L,4336,800,1,3
0.58LKM-1000L,4336,1000,1,1
0.65LKM-1200L,4336,1200,1,5
0.546LKM-600L,4336,600,1,4
0.715LKM-800L,4336,800,1,3
0.754LKM-1000L,4336,1000,1,1
0.845LKM-1200L,4336,1200,1,2
0.42LKM-600L,4337,600,1,2
0.55LKM-800L,4337,800,1,2
0.58LKM-1000L,4337,1000,1,4
0.65LKM-1200L,4337,1200,1,3
0.546LKM-600L,4337,600,1,1
0.715LKM-800L,4337,800,1,2
0.754LKM-1000L,4337,1000,1,1
0.845LKM-1200L,4337,1200,1,2
0.42LKM-600L,4338,600,1,7
0.55LKM-800L,4338,800,1,12
0.58LKM-1000L,4338,1000,1,15
0.65LKM-1200L,4338,1200,1,17
0.546LKM-600L,4338,600,1,2
0.715LKM-800L,4338,800,1,5
0.754LKM-1000L,4338,1000,1,3
0.845LKM-1200L,4338,1200,1,8
0.42LKM-600L,4339,600,1,3
0.55LKM-800L,4339,800,1,1
0.58LKM-1000L,4339,1000,1,10
0.65LKM-1200L,4339,1200,1,4
0.546LKM-600L,4339,600,1,4
0.715LKM-800L,4339,800,1,4
0.754LKM-1000L,4339,1000,1,5
0.845LKM-1200L,4339,1200,1,5
0.42LKM-600L,434,600,1,14
0.55LKM-800L,434,800,1,4
0.58LKM-1000L,434,1000,1,12
0.65LKM-1200L,434,1200,1,21
0.546LKM-600L,434,600,1,9
0.715LKM-800L,434,800,1,5
0.754LKM-1000L,434,1000,1,4
0.845LKM-1200L,434,1200,1,5
0.42LKM-600L,4340,600,1,3
0.55LKM-800L,4340,800,1,5
0.58LKM-1000L,4340,1000,1,3
0.65LKM-1200L,4340,1200,1,7
0.546LKM-600L,4340,600,1,3
0.715LKM-800L,4340,800,1,4
0.754LKM-1000L,4340,1000,1,3
0.845LKM-1200L,4340,1200,1,1
0.42LKM-600L,4341,600,1,3
0.55LKM-800L,4341,800,1,11
0.58LKM-1000L,4341,1000,1,23
0.65LKM-1200L,4341,1200,1,13
0.546LKM-600L,4341,600,1,1
0.715LKM-800L,4341,800,1,2
0.754LKM-1000L,4341,1000,1,6
0.845LKM-1200L,4341,1200,1,1
0.42LKM-600L,4342,600,1,12
0.55LKM-800L,4342,800,1,12
0.58LKM-1000L,4342,1000,1,4
0.65LKM-1200L,4342,1200,1,13
0.546LKM-600L,4342,600,1,3
0.715LKM-800L,4342,800,1,2
0.754LKM-1000L,4342,1000,1,1
0.845LKM-1200L,4342,1200,1,3
0.42LKM-600L,4343,600,1,9
0.55LKM-800L,4343,800,1,3
0.58LKM-1000L,4343,1000,1,1
0.65LKM-1200L,4343,1200,1,5
0.546LKM-600L,4343,600,1,1
0.715LKM-800L,4343,800,1,3
0.754LKM-1000L,4343,1000,1,4
0.845LKM-1200L,4343,1200,1,2
0.42LKM-600L,4344,600,1,1
0.55LKM-800L,4344,800,1,1
0.58LKM-1000L,4344,1000,1,1
0.65LKM-1200L,4344,1200,1,2
0.546LKM-600L,4344,600,1,2
0.715LKM-800L,4344,800,1,1
0.754LKM-1000L,4344,1000,1,2
0.845LKM-1200L,4344,1200,1,2
0.42LKM-600L,4345,600,1,5
0.55LKM-800L,4345,800,1,7
0.58LKM-1000L,4345,1000,1,11
0.65LKM-1200L,4345,1200,1,11
0.546LKM-600L,4345,600,1,1
0.715LKM-800L,4345,800,1,4
0.754LKM-1000L,4345,1000,1,4
0.845LKM-1200L,4345,1200,1,6
0.42LKM-600L,4346,600,1,8
0.55LKM-800L,4346,800,1,1
0.58LKM-1000L,4346,1000,1,7
0.65LKM-1200L,4346,1200,1,5
0.546LKM-600L,4346,600,1,4
0.715LKM-800L,4346,800,1,2
0.754LKM-1000L,4346,1000,1,1
0.845LKM-1200L,4346,1200,1,1
0.42LKM-600L,4347,600,1,5
0.55LKM-800L,4347,800,1,8
0.58LKM-1000L,4347,1000,1,4
0.65LKM-1200L,4347,1200,1,6
0.546LKM-600L,4347,600,1,3
0.715LKM-800L,4347,800,1,2
0.754LKM-1000L,4347,1000,1,4
0.845LKM-1200L,4347,1200,1,1
0.42LKM-600L,4348,600,1,6
0.55LKM-800L,4348,800,1,5
0.58LKM-1000L,4348,1000,1,9
0.65LKM-1200L,4348,1200,1,7
0.546LKM-600L,4348,600,1,1
0.715LKM-800L,4348,800,1,1
0.754LKM-1000L,4348,1000,1,1
0.845LKM-1200L,4348,1200,1,2
0.42LKM-600L,4349,600,1,6
0.55LKM-800L,4349,800,1,2
0.58LKM-1000L,4349,1000,1,1
0.65LKM-1200L,4349,1200,1,4
0.546LKM-600L,4349,600,1,5
0.715LKM-800L,4349,800,1,1
0.754LKM-1000L,4349,1000,1,2
0.845LKM-1200L,4349,1200,1,1
0.42LKM-600L,435,600,1,4
0.55LKM-800L,435,800,1,6
0.58LKM-1000L,435,1000,1,6
0.65LKM-1200L,435,1200,1,4
0.546LKM-600L,435,600,1,3
0.715LKM-800L,435,800,1,2
0.754LKM-1000L,435,1000,1,1
0.845LKM-1200L,435,1200,1,5
0.42LKM-600L,4350,600,1,1
0.55LKM-800L,4350,800,1,5
0.58LKM-1000L,4350,1000,1,1
0.65LKM-1200L,4350,1200,1,1
0.546LKM-600L,4350,600,1,7
0.715LKM-800L,4350,800,1,1
0.754LKM-1000L,4350,1000,1,1
0.845LKM-1200L,4350,1200,1,2
0.42LKM-600L,4351,600,1,16
0.55LKM-800L,4351,800,1,5
0.58LKM-1000L,4351,1000,1,12
0.65LKM-1200L,4351,1200,1,12
0.546LKM-600L,4351,600,1,6
0.715LKM-800L,4351,800,1,2
0.754LKM-1000L,4351,1000,1,6
0.845LKM-1200L,4351,1200,1,7
0.42LKM-600L,4352,600,1,6
0.55LKM-800L,4352,800,1,3
0.58LKM-1000L,4352,1000,1,3
0.65LKM-1200L,4352,1200,1,12
0.546LKM-600L,4352,600,1,6
0.715LKM-800L,4352,800,1,4
0.754LKM-1000L,4352,1000,1,1
0.845LKM-1200L,4352,1200,1,3
0.42LKM-600L,4353,600,1,2
0.55LKM-800L,4353,800,1,6
0.58LKM-1000L,4353,1000,1,8
0.65LKM-1200L,4353,1200,1,2
0.546LKM-600L,4353,600,1,1
0.715LKM-800L,4353,800,1,2
0.754LKM-1000L,4353,1000,1,1
0.845LKM-1200L,4353,1200,1,4
0.42LKM-600L,4354,600,1,2
0.55LKM-800L,4354,800,1,6
0.58LKM-1000L,4354,1000,1,3
0.65LKM-1200L,4354,1200,1,5
0.546LKM-600L,4354,600,1,1
0.715LKM-800L,4354,800,1,1
0.754LKM-1000L,4354,1000,1,5
0.845LKM-1200L,4354,1200,1,2
0.42LKM-600L,4355,600,1,4
0.55LKM-800L,4355,800,1,14
0.58LKM-1000L,4355,1000,1,27
0.65LKM-1200L,4355,1200,1,33
0.546LKM-600L,4355,600,1,8
0.715LKM-800L,4355,800,1,5
0.754LKM-1000L,4355,1000,1,3
0.845LKM-1200L,4355,1200,1,8
0.42LKM-600L,4356,600,1,1
0.55LKM-800L,4356,800,1,10
0.58LKM-1000L,4356,1000,1,3
0.65LKM-1200L,4356,1200,1,5
0.546LKM-600L,4356,600,1,4
0.715LKM-800L,4356,800,1,1
0.754LKM-1000L,4356,1000,1,1
0.845LKM-1200L,4356,1200,1,2
0.42LKM-600L,4357,600,1,1
0.55LKM-800L,4357,800,1,3
0.58LKM-1000L,4357,1000,1,5
0.65LKM-1200L,4357,1200,1,1
0.546LKM-600L,4357,600,1,2
0.715LKM-800L,4357,800,1,3
0.754LKM-1000L,4357,1000,1,5
0.845LKM-1200L,4357,1200,1,1
0.42LKM-600L,4358,600,1,4
0.55LKM-800L,4358,800,1,5
0.58LKM-1000L,4358,1000,1,6
0.65LKM-1200L,4358,1200,1,1
0.546LKM-600L,4358,600,1,3
0.715LKM-800L,4358,800,1,3
0.754LKM-1000L,4358,1000,1,1
0.845LKM-1200L,4358,1200,1,3
0.42LKM-600L,4359,600,1,6
0.55LKM-800L,4359,800,1,6
0.58LKM-1000L,4359,1000,1,11
0.65LKM-1200L,4359,1200,1,14
0.546LKM-600L,4359,600,1,1
0.715LKM-800L,4359,800,1,2
0.754LKM-1000L,4359,1000,1,4
0.845LKM-1200L,4359,1200,1,3
0.42LKM-600L,436,600,1,6
